Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,aqi
52486,07-01-2022 17:30,07-01-2022 17:45,11.86,22.52,5.94,14.66,13.35,13.0,,7.63,95.0,4.75,13.12,2.98,4.01,99.71,0.17,206.15,,984.0,2.96,23.29,0.0,0.0,161.0
52487,07-01-2022 17:45,07-01-2022 18:00,10.81,20.88,6.38,15.54,12.82,13.0,,8.45,97.0,5.11,12.94,3.01,4.04,99.71,0.4,23.89,,984.0,2.99,23.35,0.0,0.0,161.0
52488,07-01-2022 18:00,07-01-2022 18:15,13.07,25.24,6.33,15.6,13.49,13.0,1.15,8.09,81.0,5.07,13.16,3.01,3.96,99.71,0.08,48.57,,984.0,3.03,23.33,0.0,0.0,161.0
52489,07-01-2022 18:15,07-01-2022 18:30,17.81,34.13,6.23,14.34,13.08,13.0,3.4,6.89,80.0,4.99,13.03,2.97,4.02,99.7,0.52,309.26,,984.0,3.01,22.48,0.0,0.0,161.0
52490,07-01-2022 18:30,07-01-2022 18:45,27.26,50.99,6.28,15.27,13.03,13.0,1.32,7.98,48.0,5.02,13.01,3.0,3.99,99.71,0.19,304.01,,984.0,3.01,22.21,0.0,0.0,161.0
52491,07-01-2022 18:45,07-01-2022 19:00,36.61,66.95,6.38,14.46,12.77,13.0,0.57,7.17,37.0,5.11,12.92,2.97,4.04,99.71,0.79,248.1,,984.0,3.0,22.29,0.0,0.0,161.0
52492,07-01-2022 19:00,07-01-2022 19:15,39.33,71.41,6.6,16.62,13.78,13.0,0.02,6.39,45.0,5.28,13.26,3.04,3.98,99.71,0.57,265.5,,984.0,3.01,21.29,0.0,0.0,161.0
52493,07-01-2022 19:15,07-01-2022 19:30,40.87,73.45,6.19,13.71,12.84,13.0,0.04,7.51,37.0,4.95,12.95,2.95,4.05,99.71,0.79,347.67,,984.0,2.99,21.06,0.0,0.0,161.0
52494,07-01-2022 19:30,07-01-2022 19:45,37.23,67.03,6.27,15.76,13.4,13.0,,8.66,56.0,5.02,13.14,3.02,4.0,99.71,0.37,337.43,,984.0,3.01,22.04,0.0,0.0,161.0
52495,07-01-2022 19:45,07-01-2022 20:00,30.08,54.51,6.29,14.18,12.27,13.0,,7.99,73.0,5.03,12.75,2.97,3.97,99.71,0.36,2.7,,984.0,3.02,22.28,0.0,0.0,161.0
52496,07-01-2022 20:00,07-01-2022 20:15,26.98,48.95,6.36,15.86,13.25,12.0,,7.69,80.0,5.09,13.09,3.02,3.95,99.72,0.2,76.71,,984.0,2.99,22.38,0.0,0.0,161.0
52497,07-01-2022 20:15,07-01-2022 20:30,26.45,48.29,6.0,15.31,12.77,13.0,,7.7,97.0,4.8,12.92,3.0,4.02,99.73,0.45,67.78,,983.9,2.99,22.44,0.0,0.0,161.0
52498,07-01-2022 20:30,07-01-2022 20:45,24.85,45.69,6.09,14.74,12.15,13.0,,8.18,107.0,4.87,12.71,2.98,4.03,99.72,0.37,99.49,,983.9,2.97,22.58,0.0,0.0,161.0
52499,07-01-2022 20:45,07-01-2022 21:00,24.65,45.39,6.52,15.86,13.14,13.0,,7.41,78.0,5.21,13.05,3.02,4.03,99.72,0.27,219.92,,983.9,2.97,22.55,0.0,0.0,161.0
52500,07-01-2022 21:00,07-01-2022 21:15,25.47,46.66,6.15,15.49,13.4,13.0,0.16,8.69,107.0,4.92,13.13,3.01,3.96,99.72,0.24,29.58,,983.9,3.0,22.8,0.0,0.0,161.0
52501,07-01-2022 21:15,07-01-2022 21:30,25.63,46.86,5.97,15.42,13.73,12.0,0.53,7.84,86.0,4.78,13.25,3.0,3.9,99.73,0.43,30.51,,983.9,3.0,22.77,0.0,0.0,161.0
52502,07-01-2022 21:30,07-01-2022 21:45,23.92,43.93,5.82,15.85,12.43,13.0,0.18,7.76,102.0,4.66,12.81,3.02,3.99,99.73,0.26,107.84,,982.7,2.99,22.81,0.0,0.0,161.0
52503,07-01-2022 21:45,07-01-2022 22:00,22.45,41.08,5.99,16.26,13.0,12.0,0.01,7.69,105.0,4.8,13.0,3.03,3.93,99.72,0.41,93.47,,981.7,3.01,22.79,0.0,0.0,161.0
52504,07-01-2022 22:00,07-01-2022 22:15,21.49,39.32,5.94,15.54,12.98,13.0,,7.9,83.0,4.75,12.99,3.01,4.02,99.72,0.37,94.46,,980.7,2.99,22.77,0.0,0.0,161.0
52505,07-01-2022 22:15,07-01-2022 22:30,20.53,37.84,6.05,15.77,12.03,13.0,,8.06,102.0,4.84,12.67,3.02,3.98,99.72,0.21,95.56,,984.2,2.99,22.74,0.0,0.0,161.0
52506,07-01-2022 22:30,07-01-2022 22:45,20.5,37.99,6.3,14.89,13.06,13.0,,7.41,68.0,5.04,13.02,2.99,3.96,99.72,0.25,115.56,,984.2,3.0,22.7,0.0,0.0,161.0
52507,07-01-2022 22:45,07-01-2022 23:00,20.11,37.07,6.49,15.92,12.49,13.0,,7.28,106.0,5.19,12.83,3.02,3.99,99.72,0.36,96.42,,958.5,2.97,22.73,0.0,0.0,161.0
52508,07-01-2022 23:00,07-01-2022 23:15,20.09,37.05,5.17,8.12,12.12,13.11,,6.25,51.0,5.17,12.7,3.01,4.01,99.72,0.4,67.65,,953.4,2.99,22.75,0.0,0.0,161.0
52509,07-01-2022 23:15,07-01-2022 23:30,21.6,40.21,4.91,8.38,12.29,13.89,,5.89,60.0,4.91,12.76,3.02,4.09,99.72,0.33,82.37,,953.4,3.0,22.73,0.0,0.0,161.0
52510,07-01-2022 23:30,07-01-2022 23:45,23.08,43.08,4.79,8.48,12.75,12.92,,6.1,34.0,4.79,12.92,3.03,3.99,99.72,0.38,96.82,,953.4,2.97,22.84,0.0,0.0,161.0
52511,07-01-2022 23:45,07-02-2022 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,161.0
55392,08-01-2022 00:00,08-01-2022 00:15,72.39,128.46,6.09,15.74,14.23,13.0,3.64,0.16,3.0,4.87,13.41,3.01,3.99,89.41,0.31,231.66,,982.4,3.0,26.06,0.0,0.0,105.0
55393,08-01-2022 00:15,08-01-2022 00:30,71.65,126.55,6.3,15.54,12.66,13.0,11.42,0.19,4.0,5.04,12.88,3.01,3.98,89.82,0.38,244.27,,982.4,2.98,26.11,0.0,0.0,105.0
55394,08-01-2022 00:30,08-01-2022 00:45,71.82,124.81,6.56,15.8,14.12,13.0,10.28,0.11,5.0,5.25,13.38,3.02,3.99,90.12,0.25,267.12,,982.4,2.98,26.05,0.0,0.0,105.0
55395,08-01-2022 00:45,08-01-2022 01:00,69.63,120.94,6.28,15.24,12.67,13.0,11.05,0.48,5.0,5.03,12.89,3.0,3.99,89.91,0.24,249.27,,982.4,3.0,26.07,0.0,0.0,105.0
55396,08-01-2022 01:00,08-01-2022 01:15,68.9,119.69,6.24,15.44,12.54,13.0,8.48,0.08,5.0,4.99,12.84,3.01,4.04,90.44,0.31,272.36,,955.2,3.01,25.94,0.0,0.0,105.0
55397,08-01-2022 01:15,08-01-2022 01:30,73.71,127.97,6.59,14.99,12.55,13.0,8.37,0.03,6.0,5.27,12.85,2.99,3.98,90.81,0.32,259.56,,953.6,3.01,25.94,0.0,0.0,105.0
55398,08-01-2022 01:30,08-01-2022 01:45,75.14,130.56,6.43,16.11,12.51,12.0,9.4,0.02,4.0,5.15,12.83,3.03,3.94,90.72,0.34,254.5,,970.7,3.01,25.93,0.0,0.0,105.0
55399,08-01-2022 01:45,08-01-2022 02:00,76.67,133.0,5.96,14.49,13.13,13.0,9.39,0.02,4.0,4.76,13.04,2.98,3.96,90.72,0.29,252.94,,982.3,3.01,25.89,0.0,0.0,105.0
55400,08-01-2022 02:00,08-01-2022 02:15,76.73,132.96,6.25,14.73,13.4,13.0,9.01,0.03,4.0,5.0,13.14,2.98,4.01,90.96,0.27,255.41,,982.4,2.99,25.86,0.0,0.0,105.0
55401,08-01-2022 02:15,08-01-2022 02:30,72.21,124.99,6.32,15.72,13.49,13.0,11.56,0.01,5.0,5.06,13.17,3.01,3.99,90.99,0.34,253.24,,982.4,3.02,25.83,0.0,0.0,105.0
55402,08-01-2022 02:30,08-01-2022 02:45,65.52,113.37,6.43,16.15,13.96,12.0,9.07,0.05,5.0,5.14,13.32,3.03,3.94,91.77,0.32,255.06,,982.4,3.02,25.72,0.0,0.0,105.0
55403,08-01-2022 02:45,08-01-2022 03:00,62.56,108.3,6.26,13.93,13.4,13.0,11.56,0.08,5.0,5.01,13.13,2.96,4.04,91.98,0.29,271.98,,982.4,3.01,25.72,0.0,0.0,105.0
55404,08-01-2022 03:00,08-01-2022 03:15,66.96,115.96,6.15,14.82,13.14,13.0,3.27,0.02,5.0,4.92,13.05,2.99,3.97,92.02,0.35,272.04,,982.4,3.03,25.74,0.0,0.0,105.0
55405,08-01-2022 03:15,08-01-2022 03:30,67.0,115.99,6.07,15.65,13.75,14.0,9.94,0.0,6.0,4.85,13.25,3.01,4.07,92.16,0.28,248.73,,982.4,2.98,25.78,0.0,0.0,105.0
55406,08-01-2022 03:30,08-01-2022 03:45,68.13,117.79,6.17,16.15,13.41,14.0,16.72,0.0,3.0,4.94,13.14,3.03,4.07,92.86,0.34,260.98,,982.4,3.01,25.74,0.0,0.0,105.0
55407,08-01-2022 03:45,08-01-2022 04:00,70.05,120.93,6.09,15.12,12.79,13.0,12.64,0.0,3.0,4.87,12.93,2.99,3.98,92.83,0.23,271.8,,982.4,3.02,25.75,0.0,0.0,105.0
55408,08-01-2022 04:00,08-01-2022 04:15,69.7,120.09,5.85,14.04,12.98,14.0,14.88,0.0,4.0,4.68,12.99,2.96,4.08,91.7,0.23,305.44,,982.4,3.03,25.81,0.0,0.0,105.0
55409,08-01-2022 04:15,08-01-2022 04:30,64.25,110.72,5.96,14.31,13.02,12.0,12.31,0.0,4.0,4.77,13.01,2.97,3.92,91.15,0.29,260.1,,982.4,3.0,25.78,0.0,0.0,105.0
55410,08-01-2022 04:30,08-01-2022 04:45,64.59,111.54,6.51,15.65,13.42,13.0,13.76,0.0,4.0,5.21,13.14,3.01,4.01,92.0,0.21,254.62,,982.4,2.99,25.73,0.0,0.0,105.0
55411,08-01-2022 04:45,08-01-2022 05:00,66.44,114.66,6.42,15.0,13.03,13.0,14.06,0.0,4.0,5.14,13.01,2.99,3.97,92.32,0.29,259.82,,982.4,2.99,25.77,0.0,0.0,105.0
55412,08-01-2022 05:00,08-01-2022 05:15,65.87,113.88,6.19,15.06,12.91,12.0,14.85,0.0,3.0,4.95,12.97,2.99,3.95,91.82,0.27,245.85,,982.4,3.0,25.62,0.0,0.0,105.0
55413,08-01-2022 05:15,08-01-2022 05:30,65.79,114.11,6.21,14.9,12.76,13.0,15.85,0.0,5.0,4.97,12.92,2.99,4.04,91.49,0.25,289.08,,982.4,3.04,25.67,0.0,0.0,105.0
55414,08-01-2022 05:30,08-01-2022 05:45,66.8,115.96,6.04,14.18,12.71,13.0,14.32,0.0,5.0,4.83,12.9,2.97,3.95,91.53,0.29,288.0,,982.4,2.99,25.73,0.0,0.0,105.0
55415,08-01-2022 05:45,08-01-2022 06:00,67.25,116.83,6.43,14.2,13.39,13.0,12.9,0.03,4.0,5.15,13.13,2.97,4.0,92.2,0.27,243.1,,982.4,3.02,25.6,0.0,0.0,105.0
55416,08-01-2022 06:00,08-01-2022 06:15,68.15,118.73,6.43,15.07,11.88,13.0,4.24,0.02,3.0,5.14,12.62,2.99,3.97,92.9,0.35,243.13,,982.4,2.97,25.56,0.0,0.0,105.0
55417,08-01-2022 06:15,08-01-2022 06:30,70.2,122.19,6.13,15.74,13.29,13.0,7.9,0.08,3.0,4.91,13.1,3.01,4.04,93.07,0.36,241.0,,982.4,2.99,25.63,0.0,0.0,105.0
55418,08-01-2022 06:30,08-01-2022 06:45,73.81,128.51,6.27,15.33,12.77,13.0,7.92,0.13,5.0,5.01,12.92,3.0,4.0,93.04,0.31,232.3,,982.4,2.99,25.63,0.0,0.0,105.0
55419,08-01-2022 06:45,08-01-2022 07:00,77.1,134.37,6.49,15.43,13.16,13.0,12.92,0.27,5.0,5.19,13.05,3.0,3.95,92.86,0.28,242.52,,982.4,3.0,25.84,0.0,0.0,105.0
55420,08-01-2022 07:00,08-01-2022 07:15,78.1,135.99,6.06,14.16,13.21,12.0,10.37,0.07,5.0,4.85,13.07,2.96,3.94,92.53,0.31,240.37,,982.4,3.01,26.05,0.0,0.0,105.0
55421,08-01-2022 07:15,08-01-2022 07:30,79.49,138.52,6.57,15.31,12.9,13.0,10.03,0.1,5.0,5.26,12.97,3.0,4.0,91.02,0.28,243.61,,982.4,3.01,26.34,0.0,0.0,105.0
55422,08-01-2022 07:30,08-01-2022 07:45,80.84,141.08,6.16,13.72,12.77,14.0,10.14,0.31,6.0,4.93,12.92,2.95,4.06,89.87,0.24,257.17,,982.4,3.0,26.64,0.0,0.0,105.0
55423,08-01-2022 07:45,08-01-2022 08:00,77.2,134.73,4.92,7.61,12.99,13.0,10.59,0.47,5.0,4.92,13.0,2.98,4.0,88.3,0.34,252.33,,982.4,3.0,26.91,0.0,0.0,105.0
55424,08-01-2022 08:00,08-01-2022 08:15,73.36,128.31,6.04,15.99,12.66,13.0,11.57,0.64,5.0,4.83,12.89,3.02,4.03,91.08,0.23,317.43,,982.4,2.98,25.81,0.0,0.0,105.0
55425,08-01-2022 08:15,08-01-2022 08:30,69.98,123.11,6.52,14.79,12.53,14.0,10.31,1.05,5.0,5.21,12.84,2.98,4.05,91.7,0.26,319.81,,982.4,3.0,25.78,0.0,0.0,105.0
55426,08-01-2022 08:30,08-01-2022 08:45,62.65,110.33,5.81,15.1,13.98,14.0,8.06,0.52,5.0,4.65,13.33,2.99,4.07,89.16,0.23,248.34,,982.4,2.98,26.56,0.0,0.0,105.0
55427,08-01-2022 08:45,08-01-2022 09:00,53.57,95.08,6.27,16.58,12.6,13.0,9.73,0.04,5.0,5.01,12.86,3.04,3.99,84.77,0.4,251.14,,982.4,2.97,26.72,0.0,0.0,105.0
55428,08-01-2022 09:00,08-01-2022 09:15,51.03,91.36,6.5,14.49,12.1,13.0,3.42,0.2,5.0,5.2,12.69,2.98,4.01,84.45,0.38,243.52,,981.8,2.96,27.76,0.0,0.0,105.0
55429,08-01-2022 09:15,08-01-2022 09:30,56.01,99.79,6.12,13.47,12.44,12.0,3.05,0.16,5.0,4.9,12.81,2.94,3.95,86.83,0.31,231.92,,982.1,3.01,27.42,0.0,0.0,105.0
55430,08-01-2022 09:30,08-01-2022 09:45,57.12,101.69,6.15,14.87,12.99,12.0,5.36,0.22,6.0,4.92,13.0,2.99,3.91,87.47,0.38,232.56,,977.2,3.02,27.57,0.0,0.0,105.0
55431,08-01-2022 09:45,08-01-2022 10:00,62.4,110.98,5.93,15.63,12.95,13.0,2.63,0.33,4.0,4.75,12.98,3.01,4.02,84.15,0.34,249.53,,982.8,2.99,26.99,0.0,0.0,105.0
55432,08-01-2022 10:00,08-01-2022 10:15,64.92,115.22,6.1,15.74,12.81,13.0,7.12,0.15,5.0,4.88,12.94,3.01,3.98,86.26,0.39,239.93,,982.8,2.97,27.0,0.0,0.0,105.0
55433,08-01-2022 10:15,08-01-2022 10:30,61.22,108.08,6.06,15.55,12.78,12.0,5.53,0.22,4.0,4.85,12.92,3.01,3.92,86.7,0.39,234.97,,982.8,3.0,27.45,0.0,0.0,105.0
55434,08-01-2022 10:30,08-01-2022 10:45,53.69,94.94,6.53,14.15,13.55,13.0,5.07,0.01,5.0,5.22,13.19,2.96,4.02,85.85,0.43,240.5,,964.9,2.98,27.68,0.0,0.0,105.0
55435,08-01-2022 10:45,08-01-2022 11:00,49.21,87.26,6.33,16.13,12.56,14.0,4.12,0.13,5.0,5.06,12.85,3.03,4.07,80.63,0.39,250.05,,953.1,2.97,28.66,0.0,0.0,105.0
55436,08-01-2022 11:00,08-01-2022 11:15,47.99,85.04,6.69,15.18,12.51,13.0,4.99,0.43,5.0,5.35,12.84,3.0,4.02,80.04,0.24,270.03,,953.2,2.99,28.69,0.0,0.0,105.0
55437,08-01-2022 11:15,08-01-2022 11:30,51.35,92.74,6.03,16.06,12.38,14.0,6.54,0.41,5.0,4.83,12.79,3.02,4.09,79.1,0.32,251.52,,953.2,3.0,29.16,0.0,0.0,105.0
55438,08-01-2022 11:30,08-01-2022 11:45,53.37,97.41,6.17,15.29,12.69,14.0,1.91,0.41,6.0,4.93,12.9,3.0,4.06,78.59,0.3,254.83,,953.2,3.02,29.01,0.0,0.0,105.0
55439,08-01-2022 11:45,08-01-2022 12:00,4.09,8.75,6.41,15.46,12.19,12.0,3.03,0.0,6.0,5.13,12.73,3.01,3.94,81.38,0.36,234.53,,953.2,2.98,28.65,0.0,0.0,105.0
55440,08-01-2022 12:00,08-01-2022 12:15,16.73,30.17,6.02,15.35,12.72,14.0,2.86,0.17,6.0,4.82,12.91,3.0,4.06,79.7,0.28,241.89,,953.2,3.0,29.54,0.0,0.0,105.0
55441,08-01-2022 12:15,08-01-2022 12:30,16.88,29.94,6.14,15.23,12.93,13.0,9.68,0.78,6.0,4.91,12.98,3.0,4.01,79.39,0.37,251.41,,953.2,3.01,29.38,0.0,0.0,105.0
55442,08-01-2022 12:30,08-01-2022 12:45,15.27,27.01,6.42,14.16,13.61,13.0,9.5,0.47,5.0,5.13,13.21,2.96,3.95,80.94,0.29,259.67,,953.2,2.98,28.85,0.0,0.0,105.0
55443,08-01-2022 12:45,08-01-2022 13:00,16.88,30.01,6.27,15.75,12.37,13.0,8.05,1.2,5.0,5.02,12.79,3.01,3.99,79.86,0.26,256.43,,953.3,2.97,29.22,0.0,0.0,105.0
55444,08-01-2022 13:00,08-01-2022 13:15,21.98,39.31,6.37,15.49,12.32,15.0,9.97,0.78,5.0,5.1,12.77,3.01,4.18,79.78,0.31,251.53,,953.3,2.98,29.07,0.0,0.0,105.0
55445,08-01-2022 13:15,08-01-2022 13:30,27.91,49.97,6.06,15.7,14.16,12.0,8.85,0.89,5.0,4.85,13.39,3.01,3.94,79.66,0.3,245.45,,953.3,3.01,29.06,0.0,0.0,105.0
55446,08-01-2022 13:30,08-01-2022 13:45,34.64,62.0,6.04,16.22,12.16,13.0,8.33,1.1,5.0,4.84,12.72,3.03,4.04,79.09,0.29,251.18,,953.3,3.0,29.48,0.0,0.0,105.0
55447,08-01-2022 13:45,08-01-2022 14:00,39.55,71.08,6.47,14.29,12.76,13.0,9.18,0.72,6.0,5.18,12.92,2.97,3.99,78.99,0.42,250.18,,953.3,2.98,29.03,0.0,0.0,105.0
55448,08-01-2022 14:00,08-01-2022 14:15,40.68,72.89,5.84,15.52,13.04,13.0,9.66,1.13,6.0,4.67,13.02,3.01,3.98,78.68,0.32,259.28,,953.3,3.01,29.04,0.0,0.0,105.0
55449,08-01-2022 14:15,08-01-2022 14:30,40.78,73.24,6.07,15.65,13.59,13.0,8.9,1.26,8.0,4.86,13.2,3.01,4.0,78.66,0.37,250.92,,953.3,2.97,29.02,0.0,0.0,105.0
55450,08-01-2022 14:30,08-01-2022 14:45,42.06,75.94,6.15,15.68,12.24,13.0,7.42,1.58,5.0,4.92,12.74,3.01,3.99,78.46,0.31,259.58,,953.3,3.01,29.28,0.0,0.0,105.0
55451,08-01-2022 14:45,08-01-2022 15:00,43.96,79.52,5.86,16.18,13.22,13.0,9.07,1.36,5.0,4.69,13.08,3.03,4.0,78.28,0.22,270.02,,953.3,3.03,29.07,0.0,0.0,105.0
55452,08-01-2022 15:00,08-01-2022 15:15,45.39,81.86,6.17,14.86,12.13,13.0,4.18,1.13,5.0,4.94,12.71,2.99,4.02,80.88,0.28,254.3,,953.2,2.99,28.56,0.0,0.0,105.0
55453,08-01-2022 15:15,08-01-2022 15:30,49.84,89.38,6.4,15.56,13.26,14.0,18.93,1.45,5.0,5.12,13.09,3.01,4.06,81.94,0.24,251.73,,953.2,3.0,28.58,0.0,0.0,105.0
55454,08-01-2022 15:30,08-01-2022 15:45,54.27,97.05,6.29,15.83,12.81,13.0,28.53,1.13,7.0,5.03,12.94,3.02,4.0,81.66,0.29,263.08,,953.2,3.01,28.5,0.0,0.0,105.0
55455,08-01-2022 15:45,08-01-2022 16:00,56.4,100.34,6.19,15.88,13.21,13.0,27.64,1.06,5.0,4.96,13.07,3.02,3.95,81.45,0.33,249.14,,953.2,3.01,28.51,0.0,0.0,105.0
55456,08-01-2022 16:00,08-01-2022 16:15,58.86,104.54,6.5,15.22,13.28,13.0,26.3,1.09,5.0,5.2,13.09,3.0,3.97,81.23,0.33,239.24,,953.2,2.97,28.43,0.0,0.0,105.0
55457,08-01-2022 16:15,08-01-2022 16:30,62.48,111.5,5.21,7.72,13.99,13.0,8.65,1.04,2.0,5.21,13.33,2.98,4.0,80.1,0.32,248.13,,953.2,3.01,28.53,0.0,0.0,105.0
55458,08-01-2022 16:30,08-01-2022 16:45,64.75,115.77,6.32,16.44,12.96,13.0,18.92,1.2,5.0,5.06,12.99,3.04,4.01,81.64,0.36,254.04,,953.8,3.0,28.34,0.0,0.0,105.0
55459,08-01-2022 16:45,08-01-2022 17:00,68.17,121.25,6.31,15.12,13.53,14.0,20.1,0.98,8.0,5.04,13.18,3.0,4.05,81.01,0.32,250.68,,956.8,2.96,28.45,0.0,0.0,105.0
55460,08-01-2022 17:00,08-01-2022 17:15,71.71,128.2,6.88,15.6,12.61,13.0,18.32,0.86,7.0,5.51,12.87,3.01,3.95,82.52,0.33,260.03,,953.6,3.0,28.02,0.0,0.0,105.0
55461,08-01-2022 17:15,08-01-2022 17:30,75.44,134.29,6.26,15.55,12.5,13.0,20.03,1.04,7.0,5.01,12.83,3.01,3.98,82.97,0.38,258.21,,953.6,3.0,27.96,0.0,0.0,105.0
55462,08-01-2022 17:30,08-01-2022 17:45,80.4,142.33,6.27,15.85,13.5,13.0,16.48,1.39,6.0,5.02,13.17,3.02,3.96,84.78,0.38,243.61,,953.6,3.02,27.63,0.0,0.0,105.0
55463,08-01-2022 17:45,08-01-2022 18:00,82.74,146.77,6.41,15.47,12.72,13.0,1.73,1.96,5.0,5.13,12.9,3.01,4.01,84.71,0.3,246.63,,970.3,2.98,27.68,0.0,0.0,105.0
55464,08-01-2022 18:00,08-01-2022 18:15,82.91,147.43,6.64,15.68,12.46,13.0,4.02,1.89,4.0,5.31,12.82,3.01,4.04,84.56,0.32,245.72,,982.8,3.0,27.56,0.0,0.0,105.0
55465,08-01-2022 18:15,08-01-2022 18:30,83.77,148.49,6.71,14.2,13.28,13.0,17.71,2.12,4.0,5.37,13.09,2.97,4.04,84.62,0.26,245.11,,982.8,3.01,27.4,0.0,0.0,105.0
55466,08-01-2022 18:30,08-01-2022 18:45,82.48,146.02,6.65,15.57,12.96,13.0,17.57,1.77,5.0,5.32,12.99,3.01,3.99,84.58,0.43,249.28,,982.8,3.02,27.1,0.0,0.0,105.0
55467,08-01-2022 18:45,08-01-2022 19:00,75.8,133.94,6.16,15.08,12.68,13.0,15.65,2.41,5.0,4.93,12.89,2.99,4.03,84.92,0.24,259.45,,982.7,3.0,27.23,0.0,0.0,105.0
55468,08-01-2022 19:00,08-01-2022 19:15,11.41,20.93,6.15,15.95,13.48,13.0,14.01,1.76,5.0,4.92,13.16,3.02,3.98,86.69,0.28,251.9,,982.7,2.99,26.4,0.0,0.0,105.0
55469,08-01-2022 19:15,08-01-2022 19:30,37.86,66.76,6.2,15.96,13.22,13.0,16.21,2.1,5.0,4.96,13.07,3.02,3.97,91.96,0.38,234.55,,982.6,3.02,25.93,0.0,0.0,105.0
55470,08-01-2022 19:30,08-01-2022 19:45,39.24,69.04,6.36,15.17,12.41,13.0,19.75,2.16,4.0,5.09,12.8,3.0,3.97,93.7,0.31,245.5,,982.6,3.03,25.99,0.0,0.0,105.0
55471,08-01-2022 19:45,08-01-2022 20:00,39.09,68.37,6.81,15.23,13.36,14.0,17.18,2.17,5.0,5.45,13.12,3.0,4.06,92.13,0.32,243.09,,982.6,2.97,26.29,0.0,0.0,105.0
55472,08-01-2022 20:00,08-01-2022 20:15,46.69,81.62,6.17,15.74,13.42,13.0,18.13,2.39,4.0,4.94,13.14,3.01,4.01,89.96,0.19,253.58,,982.5,3.01,26.53,0.0,0.0,105.0
55473,08-01-2022 20:15,08-01-2022 20:30,58.4,102.04,6.38,14.78,12.81,13.0,19.98,2.59,4.0,5.1,12.94,2.98,3.98,89.37,0.22,259.67,,982.5,3.01,26.66,0.0,0.0,105.0
55474,08-01-2022 20:30,08-01-2022 20:45,66.59,116.24,6.09,15.14,13.23,13.0,17.93,2.02,3.0,4.87,13.08,3.0,4.0,88.51,0.32,249.75,,982.5,3.03,26.58,0.0,0.0,105.0
55475,08-01-2022 20:45,08-01-2022 21:00,72.72,127.53,6.33,15.13,13.34,14.0,19.89,2.12,5.0,5.06,13.11,3.0,4.08,88.97,0.3,266.96,,982.5,3.0,26.56,0.0,0.0,105.0
55476,08-01-2022 21:00,08-01-2022 21:15,79.44,139.43,6.06,15.11,12.54,13.0,6.01,2.61,4.0,4.85,12.85,2.99,3.96,88.53,0.26,274.6,,982.5,2.99,26.74,0.0,0.0,105.0
55477,08-01-2022 21:15,08-01-2022 21:30,80.5,142.45,6.38,15.7,12.35,13.0,18.93,2.97,3.0,5.1,12.78,3.01,3.96,87.86,0.21,310.39,,982.5,2.96,26.77,0.0,0.0,105.0
55478,08-01-2022 21:30,08-01-2022 21:45,82.88,146.98,5.96,15.6,12.63,13.0,17.71,2.64,4.0,4.77,12.88,3.01,4.03,87.99,0.31,266.89,,982.5,3.01,26.59,0.0,0.0,105.0
55479,08-01-2022 21:45,08-01-2022 22:00,86.58,152.97,6.34,15.56,12.34,13.0,18.5,2.08,3.0,5.07,12.78,3.01,3.99,88.55,0.28,252.62,,982.5,2.98,26.39,0.0,0.0,105.0
55480,08-01-2022 22:00,08-01-2022 22:15,86.96,153.52,6.5,14.78,12.88,13.0,16.02,2.09,3.0,5.2,12.96,2.98,3.95,88.95,0.41,247.98,,982.5,2.97,26.26,0.0,0.0,105.0
55481,08-01-2022 22:15,08-01-2022 22:30,84.67,149.56,6.04,15.71,13.66,14.0,20.39,1.95,3.0,4.83,13.22,3.01,4.05,89.54,0.36,248.26,,982.5,2.98,26.28,0.0,0.0,105.0
55482,08-01-2022 22:30,08-01-2022 22:45,82.18,143.87,6.64,15.2,11.82,13.0,19.12,2.06,4.0,5.31,12.6,3.0,3.98,89.32,0.33,239.56,,982.5,2.98,26.32,0.0,0.0,105.0
55483,08-01-2022 22:45,08-01-2022 23:00,79.73,139.65,6.31,15.32,12.73,13.0,19.24,1.87,4.0,5.05,12.91,3.0,3.97,88.75,0.33,245.22,,982.5,2.99,26.29,0.0,0.0,105.0
55484,08-01-2022 23:00,08-01-2022 23:15,78.64,137.58,5.02,7.75,13.21,13.0,6.43,1.68,2.0,5.02,13.07,2.99,4.02,89.4,0.31,259.95,,982.5,2.99,26.23,0.0,0.0,105.0
55485,08-01-2022 23:15,08-01-2022 23:30,79.93,139.74,4.9,7.59,11.37,14.0,7.38,1.7,2.0,4.9,12.45,2.98,4.07,90.59,0.28,247.62,,982.5,3.0,26.12,0.0,0.0,105.0
55486,08-01-2022 23:30,08-01-2022 23:45,81.45,142.44,4.91,7.78,12.89,14.0,7.49,1.5,2.0,4.91,12.96,2.99,4.11,91.36,0.3,226.47,,982.5,3.01,26.06,0.0,0.0,105.0
55487,08-01-2022 23:45,08-02-2022 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,105.0
58368,09-01-2022 00:00,09-01-2022 00:15,46.42,90.36,5.92,7.97,15.07,25.22,0.99,2.45,14.0,0.43,0.0,0.25,,99.54,0.34,86.4,,982.3,0.12,23.16,0.0,0.0,117.0
