From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,Xylene,AT,RF,TOT-RF,aqi
2023-10-01 14:00:00,2023-10-01 14:15:00,124.09,155.67,130.35,195.1,206.54,276.0,39.65,0.02,111.0,5.08,12.98,3.02,4.21,37.64,0.32,249.1,950.0,2.99,25.78,0.0,0.0,354.0
2023-10-01 14:15:00,2023-10-01 14:30:00,123.08,154.65,128.81,180.71,197.86,264.95,40.21,0.36,90.0,5.13,13.04,2.99,3.96,34.61,0.21,323.63,950.0,3.05,25.78,0.0,0.0,354.0
2023-10-01 14:30:00,2023-10-01 14:45:00,126.21,161.3,131.33,166.6,192.29,255.47,39.69,0.49,72.0,4.96,13.03,3.01,4.04,38.66,0.18,329.89,950.0,3.0,25.78,0.0,0.0,354.0
2023-10-01 14:45:00,2023-10-01 15:00:00,133.42,169.45,117.57,180.26,187.7,259.49,37.98,0.76,48.0,4.98,12.98,3.0,3.88,39.45,0.29,341.46,950.0,3.01,25.78,0.0,0.0,354.0
2023-10-01 15:00:00,2023-10-01 15:15:00,142.57,181.01,113.56,178.25,184.17,255.0,10.99,0.72,54.0,5.0,12.93,2.98,3.95,40.1,0.45,349.69,950.0,3.05,25.78,0.0,0.0,354.0
2023-10-01 15:15:00,2023-10-01 15:30:00,150.85,192.07,153.45,220.42,242.39,305.73,37.4,0.81,56.0,4.95,12.9,3.02,3.88,40.83,0.31,342.91,950.0,2.98,25.78,0.0,0.0,354.0
2023-10-01 15:30:00,2023-10-01 15:45:00,151.54,188.92,123.81,232.05,223.27,309.0,35.85,0.19,130.0,5.04,13.12,2.92,3.95,41.85,0.21,259.47,950.0,2.96,25.78,0.0,0.0,354.0
2023-10-01 15:45:00,2023-10-01 16:00:00,142.51,178.88,116.42,244.32,220.88,304.25,37.09,0.81,50.0,4.91,13.1,3.02,3.99,41.37,0.29,341.15,950.0,3.0,25.78,0.0,0.0,354.0
2023-10-01 16:00:00,2023-10-01 16:15:00,140.03,177.0,143.44,226.98,233.59,318.0,32.87,0.79,40.0,5.03,13.04,3.03,4.0,47.19,0.37,0.16,950.0,3.0,25.78,0.0,0.0,354.0
2023-10-01 16:15:00,2023-10-01 16:30:00,136.96,169.63,142.5,218.8,234.51,327.99,30.61,0.8,33.0,4.99,12.71,3.04,3.96,51.38,0.18,312.81,950.3,2.99,25.78,0.0,0.0,354.0
2023-10-01 16:30:00,2023-10-01 16:45:00,133.81,165.59,153.63,248.61,255.41,324.0,27.65,0.2,46.0,5.18,13.13,3.0,3.97,54.73,0.22,277.32,950.3,3.01,25.78,0.0,0.0,354.0
2023-10-01 16:45:00,2023-10-01 17:00:00,132.75,163.45,138.09,271.87,252.81,341.27,27.18,0.79,26.0,4.98,13.08,2.99,4.07,55.74,0.15,321.33,950.3,3.0,25.78,0.0,0.0,354.0
2023-10-01 17:00:00,2023-10-01 17:15:00,129.72,156.45,142.33,251.65,245.62,322.0,25.49,0.34,40.0,5.1,13.17,3.0,3.9,52.6,0.19,286.54,950.3,3.03,25.78,0.0,0.0,354.0
2023-10-01 17:15:00,2023-10-01 17:30:00,130.1,154.6,132.67,208.64,220.69,294.0,25.87,1.49,22.0,5.12,12.91,2.97,3.94,54.07,0.21,332.99,950.4,3.02,25.78,0.0,0.0,354.0
2023-10-01 17:30:00,2023-10-01 17:45:00,132.08,156.08,132.53,205.5,216.07,306.41,25.22,1.11,23.0,5.13,12.71,2.99,3.91,57.82,0.21,328.16,950.3,3.01,25.78,0.0,0.0,354.0
2023-10-01 17:45:00,2023-10-01 18:00:00,132.54,155.86,126.63,196.4,209.52,292.55,26.3,1.17,37.0,4.77,12.97,2.98,3.98,62.95,0.27,280.31,950.4,2.96,25.78,0.0,0.0,354.0
2023-10-01 18:00:00,2023-10-01 18:15:00,130.99,154.84,138.47,218.37,225.1,293.0,6.02,0.61,33.0,4.92,13.23,3.03,4.02,59.1,0.22,288.46,950.4,2.96,25.78,0.0,0.0,354.0
2023-10-01 18:15:00,2023-10-01 18:30:00,126.15,150.33,133.45,221.73,222.71,306.99,16.04,0.6,40.0,4.97,12.85,3.02,3.94,56.62,0.2,286.77,950.3,2.97,25.78,0.0,0.0,354.0
2023-10-01 18:30:00,2023-10-01 18:45:00,120.69,144.81,135.23,195.98,211.95,311.0,14.43,0.79,34.0,5.03,12.82,3.03,4.05,59.46,0.21,286.63,950.3,2.97,25.78,0.0,0.0,354.0
2023-10-01 18:45:00,2023-10-01 19:00:00,117.65,141.99,121.29,236.64,218.02,292.75,13.25,0.61,47.0,5.06,13.05,3.01,4.06,59.84,0.21,280.71,950.3,2.99,25.78,0.0,0.0,354.0
2023-10-01 19:00:00,2023-10-01 19:15:00,123.12,149.59,126.87,236.97,225.55,307.0,14.54,1.12,29.0,5.11,13.19,3.01,4.03,58.24,0.24,246.56,950.4,2.97,25.78,0.0,0.0,354.0
2023-10-01 19:15:00,2023-10-01 19:30:00,132.17,158.92,121.66,208.88,202.1,304.17,12.28,1.01,28.0,4.86,12.92,2.96,3.96,55.09,0.16,266.32,950.4,2.99,25.78,0.0,0.0,354.0
2023-10-01 19:30:00,2023-10-01 19:45:00,135.8,162.62,127.55,196.25,205.56,289.12,12.58,0.99,20.0,4.89,13.14,3.01,4.09,54.42,0.3,235.85,950.4,2.99,25.78,0.0,0.0,354.0
2023-10-01 19:45:00,2023-10-01 20:00:00,140.68,167.82,130.87,172.43,194.97,291.57,14.67,0.88,19.0,4.93,13.3,3.04,4.07,57.35,0.35,258.56,950.3,3.03,25.78,0.0,0.0,354.0
2023-10-01 20:00:00,2023-10-01 20:15:00,146.46,174.4,124.08,206.09,207.16,284.93,13.98,0.94,19.0,5.06,12.96,2.98,4.02,61.29,0.28,253.54,950.3,3.0,25.78,0.0,0.0,354.0
2023-10-01 20:15:00,2023-10-01 20:30:00,146.95,175.39,129.84,199.92,208.54,306.0,14.47,0.96,18.0,4.94,12.78,2.99,4.04,61.35,0.32,238.94,950.4,3.0,25.78,0.0,0.0,354.0
2023-10-01 20:30:00,2023-10-01 20:45:00,146.43,175.07,150.49,236.09,248.64,359.0,15.86,0.84,19.0,4.91,12.72,2.98,4.03,59.83,0.22,244.77,950.3,2.99,25.78,0.0,0.0,354.0
2023-10-01 20:45:00,2023-10-01 21:00:00,144.0,172.66,114.8,211.95,202.8,274.33,13.7,0.74,22.0,4.82,12.99,3.05,3.93,57.65,0.27,244.72,950.4,3.0,25.78,0.0,0.0,354.0
2023-10-01 21:00:00,2023-10-01 21:15:00,145.29,174.99,129.31,207.16,211.91,300.67,5.02,1.08,19.0,5.12,12.95,3.04,3.97,54.9,0.26,260.55,950.3,3.0,25.78,0.0,0.0,354.0
2023-10-01 21:15:00,2023-10-01 21:30:00,145.53,174.58,139.98,245.25,240.39,319.45,14.92,0.88,22.0,5.01,12.92,3.02,4.02,54.28,0.31,249.65,950.4,2.98,25.78,0.0,0.0,354.0
2023-10-01 21:30:00,2023-10-01 21:45:00,145.77,178.39,137.88,210.25,217.95,303.33,10.73,1.08,19.0,4.95,12.75,3.01,3.98,55.82,0.38,252.91,950.3,3.02,25.78,0.0,0.0,354.0
2023-10-01 21:45:00,2023-10-01 22:00:00,155.21,188.95,125.66,203.35,208.31,295.3,14.15,1.93,16.0,4.95,13.03,2.94,4.16,57.89,0.04,127.51,950.3,2.99,25.78,0.0,0.0,354.0
2023-10-01 22:00:00,2023-10-01 22:15:00,169.74,203.99,124.06,207.47,209.86,292.55,9.99,1.78,17.0,4.77,13.41,3.01,3.99,60.68,0.17,69.33,950.3,3.02,25.78,0.0,0.0,354.0
2023-10-01 22:15:00,2023-10-01 22:30:00,189.18,225.48,107.85,168.82,175.31,260.0,18.91,2.24,20.0,4.93,13.18,2.98,3.98,63.53,0.19,135.37,950.3,3.0,25.78,0.0,0.0,354.0
2023-10-01 22:30:00,2023-10-01 22:45:00,198.31,234.65,115.46,171.27,182.04,263.23,20.35,1.96,21.0,4.77,12.9,2.99,4.01,64.3,0.37,150.3,950.3,3.02,25.78,0.0,0.0,354.0
2023-10-01 22:45:00,2023-10-01 23:00:00,205.72,238.97,105.84,186.07,182.09,251.0,23.87,1.67,24.0,4.82,12.95,3.05,4.0,67.05,0.48,176.88,950.4,2.99,25.78,0.0,0.0,354.0
2023-10-01 23:00:00,2023-10-01 23:15:00,210.97,245.17,117.71,180.79,188.82,262.0,25.7,2.44,24.0,5.04,13.02,2.99,3.95,68.62,0.48,176.92,950.4,3.0,25.78,0.0,0.0,354.0
2023-10-01 23:15:00,2023-10-01 23:30:00,209.23,242.6,123.29,181.52,193.92,258.0,28.44,2.3,24.0,5.04,13.24,3.01,4.06,70.82,0.47,177.56,950.4,3.04,25.78,0.0,0.0,354.0
2023-10-01 23:30:00,2023-10-01 23:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,354.0
2023-10-01 23:45:00,2023-11-01 00:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,354.0
2023-10-02 00:00:00,2023-10-02 00:15:00,159.0,181.02,105.65,145.9,160.91,165.0,10.99,0.9,20.0,6.32,17.99,7.98,8.92,82.88,0.47,172.72,950.3,10.0,25.78,0.0,0.0,357.0
2023-10-02 00:15:00,2023-10-02 00:30:00,172.27,195.37,104.99,144.76,159.78,164.11,16.38,1.07,19.0,6.27,18.09,8.44,9.56,85.2,0.47,217.1,950.3,10.6,25.78,0.0,0.0,357.0
2023-10-02 00:30:00,2023-10-02 00:45:00,192.14,216.5,106.22,149.94,163.48,166.0,34.61,1.28,18.0,6.31,17.96,8.12,9.19,82.72,0.42,232.31,950.3,9.3,25.78,0.0,0.0,357.0
2023-10-02 00:45:00,2023-10-02 01:00:00,215.9,241.43,106.73,156.48,167.31,173.36,31.63,1.22,16.0,6.28,17.78,8.25,9.43,84.33,0.31,343.33,950.3,8.7,25.78,0.0,0.0,357.0
2023-10-02 01:00:00,2023-10-02 01:15:00,222.18,248.04,108.57,169.77,175.74,182.13,38.52,0.3,13.0,6.3,19.18,7.91,9.9,82.72,0.26,315.04,950.5,8.97,25.78,0.0,0.0,357.0
2023-10-02 01:15:00,2023-10-02 01:30:00,208.62,233.13,109.74,180.41,182.25,189.0,39.82,0.0,15.0,6.29,17.47,8.35,9.44,88.25,0.25,313.76,950.7,9.67,25.78,0.0,0.0,357.0
2023-10-02 01:30:00,2023-10-02 01:45:00,181.2,204.19,109.27,196.33,190.21,197.0,45.14,0.0,14.0,6.26,18.27,7.75,9.61,82.72,0.32,309.91,950.6,9.42,25.78,0.0,0.0,357.0
2023-10-02 01:45:00,2023-10-02 02:00:00,151.19,171.21,109.11,205.81,195.04,203.0,32.24,0.0,27.0,6.33,17.68,8.93,8.89,86.57,0.25,292.94,950.7,8.26,25.78,0.0,0.0,357.0
2023-10-02 02:00:00,2023-10-02 02:15:00,126.45,144.08,107.83,216.58,199.66,206.09,29.85,0.0,24.0,6.28,18.72,8.6,8.88,82.72,0.29,295.97,950.7,9.13,25.78,0.0,0.0,357.0
2023-10-02 02:15:00,2023-10-02 02:30:00,121.0,139.18,106.78,225.64,203.59,211.0,23.61,0.0,44.0,6.29,18.27,9.34,9.37,90.99,0.3,298.92,950.7,8.37,25.78,0.0,0.0,357.0
2023-10-02 02:30:00,2023-10-02 02:45:00,121.71,139.69,105.75,234.65,207.45,216.0,50.41,0.05,72.0,6.32,17.15,8.44,9.69,82.72,0.24,331.59,950.7,8.64,25.78,0.0,0.0,357.0
2023-10-02 02:45:00,2023-10-02 03:00:00,120.68,138.36,103.97,242.16,209.96,219.0,40.85,0.16,85.0,6.32,18.37,7.79,9.54,93.11,0.21,315.52,950.7,9.49,25.78,0.0,0.0,357.0
2023-10-02 03:00:00,2023-10-02 03:15:00,125.27,145.21,101.61,250.31,212.36,220.4,3.56,0.6,57.0,6.29,17.32,8.78,8.95,82.72,0.23,314.55,950.7,9.08,25.78,0.0,0.0,357.0
2023-10-02 03:15:00,2023-10-02 03:30:00,139.68,160.14,99.37,255.73,213.39,222.0,49.9,0.58,42.0,6.29,18.74,8.4,9.26,88.61,0.38,342.95,950.5,9.25,25.78,0.0,0.0,357.0
2023-10-02 03:30:00,2023-10-02 03:45:00,164.71,186.76,99.16,267.51,219.39,228.31,40.8,1.12,31.0,6.34,18.93,7.45,9.15,82.72,0.33,332.9,950.0,9.11,25.78,0.0,0.0,357.0
2023-10-02 03:45:00,2023-10-02 04:00:00,194.68,219.85,97.47,276.69,222.84,232.0,46.03,1.57,17.0,6.32,17.51,8.48,9.32,78.5,0.25,172.91,950.0,8.03,25.78,0.0,0.0,357.0
2023-10-02 04:00:00,2023-10-02 04:15:00,208.36,234.6,98.24,279.22,224.78,233.21,34.22,1.26,16.0,6.34,18.28,8.35,9.17,82.72,0.45,192.35,950.0,9.9,25.78,0.0,0.0,357.0
2023-10-02 04:15:00,2023-10-02 04:30:00,202.81,226.44,97.3,282.48,225.73,235.3,46.2,1.75,13.0,6.33,17.79,8.6,8.73,79.93,0.43,197.1,950.0,8.48,25.78,0.0,0.0,357.0
2023-10-02 04:30:00,2023-10-02 04:45:00,180.54,201.81,95.77,287.89,227.35,237.0,37.41,1.77,16.0,6.28,18.09,9.08,9.19,82.72,0.47,167.09,950.0,8.56,25.78,0.0,0.0,357.0
2023-10-02 04:45:00,2023-10-02 05:00:00,152.28,171.35,94.7,295.06,230.3,239.0,51.12,1.76,17.0,6.3,19.39,8.2,8.76,83.7,0.49,177.84,950.0,9.17,25.78,0.0,0.0,357.0
2023-10-02 05:00:00,2023-10-02 05:15:00,132.82,150.04,93.42,297.59,230.55,240.0,71.14,1.8,19.0,6.32,18.58,8.07,9.21,82.72,0.49,176.66,950.0,9.12,25.78,0.0,0.0,357.0
2023-10-02 05:15:00,2023-10-02 05:30:00,170.49,193.32,95.06,303.14,234.76,246.0,56.26,2.18,15.0,6.32,17.73,8.56,9.34,81.82,0.43,179.12,950.0,8.12,25.78,0.0,0.0,357.0
2023-10-02 05:30:00,2023-10-02 05:45:00,224.08,252.45,97.27,310.2,240.28,251.0,61.79,2.38,17.0,6.3,18.36,8.23,9.49,82.72,0.47,195.08,950.0,9.77,25.78,0.0,0.0,357.0
2023-10-02 05:45:00,2023-10-02 06:00:00,271.18,305.57,100.03,315.69,245.42,256.23,77.84,2.6,19.0,6.32,18.34,8.29,8.99,78.62,0.41,208.11,950.0,8.42,25.78,0.0,0.0,357.0
2023-10-02 06:00:00,2023-10-02 06:15:00,308.97,348.97,102.38,321.55,250.26,260.0,22.34,2.97,21.0,6.3,17.58,7.95,8.88,82.72,0.46,182.71,950.0,9.19,25.78,0.0,0.0,357.0
2023-10-02 06:15:00,2023-10-02 06:30:00,303.67,342.62,108.57,327.07,258.19,268.26,50.47,3.65,15.0,6.31,18.45,8.55,9.67,78.83,0.47,210.64,950.0,8.24,25.78,0.0,0.0,357.0
2023-10-02 06:30:00,2023-10-02 06:45:00,292.91,328.69,119.67,336.23,271.78,283.0,49.91,4.71,19.0,6.27,18.54,8.77,9.18,82.72,0.29,220.74,950.0,10.14,25.78,0.0,0.0,357.0
2023-10-02 06:45:00,2023-10-02 07:00:00,310.18,345.97,131.94,351.68,289.68,299.07,49.67,5.13,18.0,6.3,18.87,7.99,8.8,73.87,0.21,104.33,950.0,8.88,25.78,0.0,0.0,357.0
2023-10-02 07:00:00,2023-10-02 07:15:00,327.5,362.39,139.27,355.9,298.01,307.0,55.05,4.86,18.0,6.28,17.5,8.63,8.81,82.72,0.42,150.45,950.0,9.1,25.78,0.0,0.0,357.0
2023-10-02 07:15:00,2023-10-02 07:30:00,315.68,350.27,145.61,358.12,304.04,313.0,65.31,4.87,26.0,6.31,18.95,8.46,9.23,80.24,0.48,164.64,950.0,9.68,25.78,0.0,0.0,357.0
2023-10-02 07:30:00,2023-10-02 07:45:00,307.94,342.29,154.06,367.79,316.04,325.01,67.08,4.82,26.0,6.32,17.71,8.49,9.51,82.72,0.45,168.11,950.0,8.79,25.78,0.0,0.0,357.0
2023-10-02 07:45:00,2023-10-02 08:00:00,279.69,310.33,157.76,371.86,320.9,329.45,79.08,4.94,26.0,6.28,19.38,7.66,9.52,80.76,0.44,164.14,950.0,9.01,25.78,0.0,0.0,357.0
2023-10-02 08:00:00,2023-10-02 08:15:00,246.98,276.11,159.87,374.2,323.86,334.0,84.41,5.31,26.0,6.31,17.93,7.31,9.53,82.72,0.32,134.02,950.0,9.56,25.78,0.0,0.0,357.0
2023-10-02 08:15:00,2023-10-02 08:30:00,257.14,286.97,163.83,383.31,331.87,340.31,93.25,5.95,26.0,6.3,17.95,7.88,9.18,82.72,0.34,120.77,950.0,7.56,25.78,0.0,0.0,357.0
2023-10-02 08:30:00,2023-10-02 08:45:00,279.97,312.85,165.24,387.5,335.07,344.15,100.59,5.23,25.0,6.28,17.73,8.53,9.16,68.96,0.47,170.57,950.0,9.56,25.78,0.0,0.0,357.0
2023-10-02 08:45:00,2023-10-02 09:00:00,306.55,342.88,166.81,395.02,340.32,350.0,127.69,6.05,24.0,6.28,17.26,8.2,9.03,82.72,0.31,12.88,950.0,8.8,25.78,0.0,0.0,357.0
2023-10-02 09:00:00,2023-10-02 09:15:00,349.01,390.64,171.99,405.25,349.88,358.0,28.66,6.41,26.0,6.25,18.3,8.09,9.21,53.14,0.41,21.26,950.0,8.44,25.78,0.0,0.0,357.0
2023-10-02 09:15:00,2023-10-02 09:30:00,333.54,372.65,175.79,415.73,358.44,365.22,73.69,6.34,24.0,6.29,18.62,8.16,9.35,82.72,0.43,32.39,950.0,9.62,25.78,0.0,0.0,357.0
2023-10-02 09:30:00,2023-10-02 09:45:00,306.13,341.88,179.82,428.06,368.1,377.0,61.79,6.38,24.0,6.31,18.54,7.62,8.79,42.72,0.45,31.83,950.0,9.12,25.78,0.0,0.0,357.0
2023-10-02 09:45:00,2023-10-02 10:00:00,300.84,338.76,180.86,440.93,375.79,383.3,65.87,6.43,22.0,6.3,18.07,8.04,9.31,82.72,0.33,38.72,950.0,8.69,25.78,0.0,0.0,357.0
2023-10-02 10:00:00,2023-10-02 10:15:00,268.72,304.78,180.66,450.64,380.46,389.47,56.21,5.81,23.0,6.33,18.76,7.73,9.64,35.96,0.13,22.87,950.0,8.88,25.78,0.0,0.0,357.0
2023-10-02 10:15:00,2023-10-02 10:30:00,239.47,272.44,179.13,462.35,385.45,394.1,51.51,5.99,27.0,6.34,18.17,8.88,9.13,82.72,0.4,227.02,950.0,9.45,25.78,0.0,0.0,357.0
2023-10-02 10:30:00,2023-10-02 10:45:00,211.73,242.0,173.22,477.02,388.43,399.0,75.92,5.71,34.0,6.31,17.99,7.6,9.01,43.75,0.41,219.02,950.0,8.49,25.78,0.0,0.0,357.0
2023-10-02 10:45:00,2023-10-02 11:00:00,185.07,213.69,167.88,493.31,392.8,405.11,105.88,6.23,52.0,6.3,18.23,8.36,9.58,82.72,0.47,240.9,950.0,8.61,25.78,0.0,0.0,357.0
2023-10-02 11:00:00,2023-10-02 11:15:00,165.06,189.76,160.96,267.27,395.98,410.0,119.1,6.69,13.0,6.31,17.22,8.68,9.25,48.09,0.48,237.52,950.0,9.19,25.78,0.0,0.0,357.0
2023-10-02 11:15:00,2023-10-02 11:30:00,167.27,192.68,153.95,276.27,399.75,414.0,128.32,7.29,12.0,6.29,18.91,8.63,8.62,82.72,0.48,241.03,950.0,8.65,25.78,0.0,0.0,357.0
2023-10-02 11:30:00,2023-10-02 11:45:00,175.95,202.67,146.33,285.27,402.39,417.33,142.75,7.73,12.0,6.33,17.42,8.33,9.56,47.71,0.42,237.3,950.0,8.65,25.78,0.0,0.0,357.0
2023-10-02 11:45:00,2023-10-02 12:00:00,184.21,213.34,136.1,294.77,403.59,422.0,156.03,8.19,12.0,6.3,18.44,8.3,9.49,82.72,0.48,231.42,950.0,8.28,25.78,0.0,0.0,357.0
2023-10-02 12:00:00,2023-10-02 12:15:00,188.22,218.15,127.05,301.53,403.95,425.0,27.85,0.1,12.0,6.29,18.37,8.33,9.27,49.25,0.43,236.03,950.0,8.83,25.78,0.0,0.0,357.0
2023-10-02 12:15:00,2023-10-02 12:30:00,179.35,208.5,120.06,310.21,406.2,429.0,91.47,7.5,12.0,6.32,18.09,9.06,8.65,82.72,0.44,236.35,950.0,9.35,25.78,0.0,0.0,357.0
2023-10-02 12:30:00,2023-10-02 12:45:00,172.23,201.61,91.58,316.69,408.26,435.17,101.81,7.67,12.0,6.34,17.12,8.28,8.74,48.85,0.48,238.12,950.0,8.7,25.78,0.0,0.0,357.0
2023-10-02 12:45:00,2023-10-02 13:00:00,169.36,199.91,87.86,283.12,370.98,371.42,81.58,0.86,12.0,6.34,18.36,8.85,9.11,82.72,0.44,237.3,950.0,8.39,25.78,0.0,0.0,357.0
2023-10-02 13:00:00,2023-10-02 13:15:00,166.72,197.61,109.1,435.08,315.07,309.0,11.26,6.48,12.0,6.33,18.96,8.8,8.91,44.85,0.34,250.91,950.0,9.41,25.78,0.0,0.0,357.0
2023-10-02 13:15:00,2023-10-02 13:30:00,163.43,193.16,108.4,340.95,265.23,256.07,10.99,5.69,12.0,6.31,18.72,8.7,9.08,82.72,0.41,246.1,950.0,8.68,25.78,0.0,0.0,357.0
2023-10-02 13:30:00,2023-10-02 13:45:00,157.07,186.83,104.67,285.45,233.19,224.0,10.99,3.47,184.0,6.32,18.64,9.0,9.9,82.72,0.42,259.14,950.0,8.87,25.78,0.0,0.0,357.0
2023-10-02 13:45:00,2023-10-02 14:00:00,151.49,179.61,102.07,242.63,208.69,199.0,10.99,1.26,130.0,6.31,18.69,8.0,8.47,48.18,0.32,241.23,950.0,9.56,25.78,0.0,0.0,357.0
2023-10-02 14:00:00,2023-10-02 14:15:00,150.21,176.64,96.25,212.43,188.32,178.0,10.99,0.0,144.0,6.3,18.42,7.26,9.2,82.72,0.2,299.25,950.0,9.23,25.78,0.0,0.0,357.0
2023-10-02 14:15:00,2023-10-02 14:30:00,165.14,194.35,94.19,188.72,174.36,164.31,10.99,0.0,186.0,6.37,17.57,8.65,9.14,53.63,0.42,233.59,950.0,8.42,25.78,0.0,0.0,357.0
2023-10-02 14:30:00,2023-10-02 14:45:00,184.57,217.51,87.92,164.36,156.42,152.0,10.99,0.0,140.0,6.28,18.38,8.69,9.06,82.72,0.38,233.92,950.0,7.62,25.78,0.0,0.0,357.0
2023-10-02 14:45:00,2023-10-02 15:00:00,204.66,240.26,84.23,150.44,146.16,144.0,10.99,0.0,105.0,6.3,18.34,8.88,9.54,53.09,0.3,244.49,950.0,8.3,25.78,0.0,0.0,357.0
2023-10-02 15:00:00,2023-10-02 15:15:00,216.88,254.04,80.81,143.57,139.86,139.0,7.92,0.0,107.0,6.28,18.55,8.61,9.53,82.72,0.34,233.19,950.0,8.07,25.78,0.0,0.0,357.0
2023-10-02 15:15:00,2023-10-02 15:30:00,213.21,247.94,75.31,135.58,131.22,133.12,32.88,0.0,88.0,6.34,18.95,8.38,8.59,57.54,0.25,248.15,950.2,10.01,25.78,0.0,0.0,357.0
2023-10-02 15:30:00,2023-10-02 15:45:00,206.31,239.05,73.06,133.1,128.14,130.06,28.31,0.0,68.0,6.3,18.65,8.52,9.55,82.72,0.31,262.46,950.1,7.7,25.78,0.0,0.0,357.0
2023-10-02 15:45:00,2023-10-02 16:00:00,201.44,235.24,69.13,131.3,124.05,128.0,25.16,0.02,78.0,6.33,18.2,8.69,9.14,63.27,0.22,261.97,950.1,9.0,25.78,0.0,0.0,357.0
2023-10-02 16:00:00,2023-10-02 16:15:00,196.68,231.26,67.81,128.3,121.41,124.45,21.82,0.0,57.0,6.32,19.81,8.27,9.04,82.72,0.2,244.08,950.1,9.14,25.78,0.0,0.0,357.0
2023-10-02 16:15:00,2023-10-02 16:30:00,191.64,227.01,67.59,123.74,118.86,124.0,20.22,0.0,45.0,6.28,17.34,8.3,8.75,62.29,0.21,319.25,950.1,8.22,25.78,0.0,0.0,357.0
2023-10-02 16:30:00,2023-10-02 16:45:00,190.29,225.88,67.48,125.45,119.66,124.0,27.85,0.04,37.0,6.32,18.45,7.98,9.25,82.72,0.22,309.09,950.1,10.07,25.78,0.0,0.0,357.0
2023-10-02 16:45:00,2023-10-02 17:00:00,180.96,214.06,67.21,130.09,121.88,125.54,24.34,0.0,96.0,6.26,19.21,8.51,9.47,62.3,0.25,235.81,950.1,8.49,25.78,0.0,0.0,357.0
2023-10-02 17:00:00,2023-10-02 17:15:00,170.0,196.86,67.15,128.08,120.78,125.0,21.52,0.0,68.0,6.28,18.31,7.73,9.24,82.72,0.25,251.69,950.3,8.57,25.78,0.0,0.0,357.0
2023-10-02 17:15:00,2023-10-02 17:30:00,167.6,193.14,66.43,126.44,119.33,123.22,25.92,0.08,34.0,6.28,17.18,8.09,8.49,61.28,0.18,323.82,950.3,9.69,25.78,0.0,0.0,357.0
2023-10-02 17:30:00,2023-10-02 17:45:00,168.52,193.96,66.11,127.4,119.58,124.0,26.67,0.18,28.0,6.31,18.37,8.73,9.42,82.72,0.2,311.38,950.3,7.38,25.78,0.0,0.0,357.0
2023-10-02 17:45:00,2023-10-02 18:00:00,167.39,194.97,67.33,128.51,121.15,124.18,29.86,0.0,39.0,6.33,18.15,8.36,8.83,56.4,0.13,299.07,950.3,7.76,25.78,0.0,0.0,357.0
2023-10-02 18:00:00,2023-10-02 18:15:00,172.39,200.78,67.93,130.53,122.69,126.0,20.66,0.0,20.0,6.34,18.22,8.29,8.83,82.72,0.26,336.74,950.3,8.71,25.78,0.0,0.0,357.0
2023-10-02 18:15:00,2023-10-02 18:30:00,171.17,199.35,68.39,132.1,123.88,129.0,75.07,0.01,27.0,6.32,18.78,8.1,9.01,82.72,0.18,283.32,950.3,9.67,25.78,0.0,0.0,357.0
2023-10-02 18:30:00,2023-10-02 18:45:00,160.08,185.69,69.66,130.23,123.91,130.0,69.71,0.04,19.0,6.3,18.15,8.5,9.93,58.75,0.24,300.46,950.3,8.9,25.78,0.0,0.0,357.0
2023-10-02 18:45:00,2023-10-02 19:00:00,152.2,175.21,70.21,134.6,126.64,131.65,75.68,0.0,26.0,6.31,17.38,8.14,9.61,82.72,0.18,316.92,950.3,9.74,25.78,0.0,0.0,357.0
2023-10-02 19:00:00,2023-10-02 19:15:00,147.33,168.85,71.47,135.89,128.32,135.34,79.2,0.01,34.0,6.32,19.59,8.95,9.92,59.05,0.29,308.18,950.3,9.55,25.78,0.0,0.0,357.0
2023-10-02 19:15:00,2023-10-02 19:30:00,145.53,170.64,72.37,135.16,128.67,136.31,59.41,0.08,31.0,6.33,18.51,8.48,9.53,82.72,0.21,336.94,950.3,9.51,25.78,0.0,0.0,357.0
2023-10-02 19:30:00,2023-10-02 19:45:00,143.39,169.08,73.18,138.14,130.85,137.32,72.26,0.08,21.0,6.32,18.96,9.28,9.5,62.85,0.1,305.36,950.3,9.24,25.78,0.0,0.0,357.0
2023-10-02 19:45:00,2023-10-02 20:00:00,141.68,166.9,74.42,139.09,132.36,138.3,63.37,0.0,24.0,6.27,19.06,9.04,8.9,82.72,0.24,319.07,950.3,8.82,25.78,0.0,0.0,357.0
2023-10-02 20:00:00,2023-10-02 20:15:00,140.18,163.71,76.03,135.78,131.92,137.0,70.19,0.01,20.0,6.36,19.42,8.18,9.26,61.99,0.18,319.31,950.3,7.89,25.78,0.0,0.0,357.0
